SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2022,Portugal,PRT,Gender,Tertiary education,Male,98.55033699419167,,Instituto Nacional de Estatistica,2026-07-07
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2022,Portugal,PRT,Location,No Children,Rural,81.49371822470276,,Instituto Nacional de Estatistica,2026-07-05
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2022,Portugal,PRT,Gender,Primary or less,Male,54.02095494369286,,Instituto Nacional de Estatistica,2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2022,Portugal,PRT,Education,Lower secondary,,89.84183302986199,,Instituto Nacional de Estatistica,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2022,Singapore,SGP,Family,No Children,,98.14088605449281,,Infocomm Media Development Authority,2026-07-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2022,Singapore,SGP,Family,Children,,100,,Infocomm Media Development Authority,2025-07-04
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Singapore,SGP,,,,98.67683015,,Infocomm Media Development Authority,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,Tanzania,TZA,,,,40.99806643,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2022,United States,USA,,,,92.66271405,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,France,FRA,,,,87.23365748,,Institut National de la Statistique et des Etudes Economiques,2026-02-02
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2021,France,FRA,Location,Children,Rural,98.6709960589833,,Insee,2025-07-04
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Upper secondary,Female,89.83395261982184,,Insee,2026-07-07
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Primary or less,Female,43.80789916856872,,Insee,2026-07-07
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2021,France,FRA,Location,No Children,Rural,80.3428623368419,,Insee,2025-07-04
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2021,France,FRA,Family,Children,,98.88225714631422,,Insee,2026-07-06
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2021,France,FRA,Education,Primary or less,,47.471834221276644,,Insee,2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2021,France,FRA,Education,Lower secondary,,88.99536883994604,,Insee,2026-07-07
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Upper secondary,Male,88.2030218179239,,Insee,2025-07-04
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2021,France,FRA,Education,Upper secondary,,88.99393541146007,,Insee,2026-07-07
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Primary or less,Male,51.941143316796634,,Insee,2026-07-07
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2021,France,FRA,Education,Tertiary education,,96.98587622000575,,Insee,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2021,France,FRA,Family,No Children,,83.67533556680259,,Insee,2026-07-05
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Tertiary education,Male,96.69153240275644,,Insee,2026-07-07
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Tertiary education,Female,97.23232086442889,,Insee,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2021,France,FRA,Location,Children,Urban,98.94452350841509,,Insee,2026-07-05
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Lower secondary,Male,91.03959991142834,,Insee,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2021,France,FRA,Location,No Children,Urban,84.56365809922295,,Insee,2026-07-05
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2021,France,FRA,Gender,Lower secondary,Female,87.30825183626926,,Insee,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2021,France,FRA,Location,Urban,,87.8723114026132,,Insee,2025-07-04
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2021,France,FRA,Location,Rural,,84.89465890507091,,Insee,2026-07-06
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Ghana,GHA,,,,56.23660961,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Nigeria,NGA,,,,34.6,,MICS 2021,2024-12-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Portugal,PRT,,,,87.34178677,Households with at least one individual aged#16 to 74 years old,Instituto Nacional de Estatistica,2026-02-02
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2021,Portugal,PRT,Location,Rural,,80.55557195970428,,Statistics Portugal,2026-07-06
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2021,Portugal,PRT,Location,Urban,,90.87105543494857,,Statistics Portugal,2026-07-05
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2021,Portugal,PRT,Education,Primary or less,,46.37095700457125,,Statistics Portugal,2026-07-07
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Tertiary education,Female,98.94933674722087,,Statistics Portugal,2026-07-07
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Lower secondary,Female,86.2710619820793,,Statistics Portugal,2025-07-04
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2021,Portugal,PRT,Family,No Children,,85.3134313626032,,Statistics Portugal,2025-07-04
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Tertiary education,Male,98.21451056136425,,Statistics Portugal,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2021,Portugal,PRT,Location,No Children,Urban,89.34921635976045,,Statistics Portugal,2026-07-05
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2021,Portugal,PRT,Education,Tertiary education,,98.6720186992391,,Statistics Portugal,2025-07-04
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Upper secondary,Female,96.16058200378525,,Statistics Portugal,2026-07-07
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2021,Portugal,PRT,Location,Children,Rural,96.61078854220938,,Statistics Portugal,2026-07-06
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2021,Portugal,PRT,Education,Upper secondary,,96.9066743930046,,Statistics Portugal,2025-07-04
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2021,Portugal,PRT,Family,Children,,98.16544466614604,,Statistics Portugal,2026-07-06
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2021,Portugal,PRT,Location,Children,Urban,98.96811443086838,,Statistics Portugal,2026-07-05
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Upper secondary,Male,97.56381297866804,,Statistics Portugal,2026-07-07
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Primary or less,Male,52.64947146553828,,Statistics Portugal,2026-07-07
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2021,Portugal,PRT,Location,No Children,Rural,77.5638087269481,,Statistics Portugal,2025-07-04
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Primary or less,Female,40.261265442459234,,Statistics Portugal,2026-07-07
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2021,Portugal,PRT,Gender,Lower secondary,Male,88.39866132349644,,Statistics Portugal,2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2021,Portugal,PRT,Education,Lower secondary,,87.41244528709507,,Statistics Portugal,2026-07-07
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Primary or less,Male,81.49899012604011,,Infocomm Media Development Authority (IMDA),2026-07-07
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2021,Singapore,SGP,Education,Tertiary education,,99.56011167769903,,Infocomm Media Development Authority (IMDA),2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2021,Singapore,SGP,Education,Lower secondary,,96.45481145675433,Refers to secondary education.,Infocomm Media Development Authority (IMDA),2026-07-07
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2021,Singapore,SGP,Family,Children,,100,,Infocomm Media Development Authority (IMDA),2025-07-04
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Primary or less,Female,81.77486410792463,,Infocomm Media Development Authority (IMDA),2026-07-07
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Tertiary education,Male,99.66377337043919,,Infocomm Media Development Authority (IMDA),2026-07-07
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Upper secondary,Male,98.18496360943129,Refers to post-secondary non-tertiary education.,Infocomm Media Development Authority (IMDA),2026-07-07
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Upper secondary,Female,99.50469437901776,Refers to post-secondary non-tertiary education.,Infocomm Media Development Authority (IMDA),2026-07-07
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Tertiary education,Female,99.45822177218447,,Infocomm Media Development Authority (IMDA),2026-07-07
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2021,Singapore,SGP,Education,Primary or less,,81.66186239918578,,Infocomm Media Development Authority (IMDA),2026-07-07
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Lower secondary,Female,96.89924832782414,Refers to secondary education.,Infocomm Media Development Authority (IMDA),2026-07-07
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2021,Singapore,SGP,Gender,Lower secondary,Male,95.85150149529211,Refers to secondary education.,Infocomm Media Development Authority (IMDA),2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2021,Singapore,SGP,Family,No Children,,99.02684839849181,,Infocomm Media Development Authority (IMDA),2026-07-05
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2021,Singapore,SGP,Education,Upper secondary,,98.75185670707577,Refers to post-secondary non-tertiary education.,Infocomm Media Development Authority (IMDA),2026-07-07
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,Singapore,SGP,,,,99.32403279,,Infocomm Media Development Authority,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2021,United States,USA,,,,94.35238626,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,France,FRA,,,,85.6067256,,ITU estimate.,2024-03-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Ghana,GHA,,,,47.58242266,,ITU estimate.,2024-03-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Nigeria,NGA,,,,34.12589363,,ITU estimate.,2024-03-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Portugal,PRT,,,,84.4927858,,Instituto Nacional de Estatistica,2026-02-02
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2020,Portugal,PRT,Education,Lower secondary,,87.92954747686703,,Statistics Portugal,2026-07-07
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2020,Portugal,PRT,Education,Upper secondary,,96.45182156030565,,Statistics Portugal,2026-07-07
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Lower secondary,Male,89.18348062214388,,Statistics Portugal,2026-07-07
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Upper secondary,Female,95.93314089089529,,Statistics Portugal,2026-07-07
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Upper secondary,Male,96.9880210886948,,Statistics Portugal,2025-01-08
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Primary or less,Male,39.57429930732846,,Statistics Portugal,2026-07-07
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2020,Portugal,PRT,Education,Tertiary education,,98.65844412848281,,Statistics Portugal,2026-07-07
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Tertiary education,Female,98.64740666383024,,Statistics Portugal,2026-07-07
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Primary or less,Female,30.239558779655916,,Statistics Portugal,2026-07-07
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Tertiary education,Male,98.67398809551467,,Statistics Portugal,2026-07-07
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2020,Portugal,PRT,Location,Children,Rural,97.49140591384169,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2026-07-06
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2020,Portugal,PRT,Education,Primary or less,,34.68779121329042,,Statistics Portugal,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2020,Portugal,PRT,Location,Children,Urban,98.15587942677398,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2026-07-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2020,Portugal,PRT,Location,No Children,Urban,87.36763443822618,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2026-07-05
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2020,Portugal,PRT,Family,No Children,,81.55297201781744,,Statistics Portugal,2026-07-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2020,Portugal,PRT,Family,Children,,97.93554072497878,,Statistics Portugal,2026-07-06
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2020,Portugal,PRT,Location,No Children,Rural,70.422069408187,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2025-01-08
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2020,Portugal,PRT,Gender,Lower secondary,Female,86.46637490385314,,Statistics Portugal,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2020,Portugal,PRT,Location,Urban,,89.33087755682293,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2020,Portugal,PRT,Location,Rural,,75.14739756474992,"Due to the lack of definition for Urban/Rural breakdown, a standard used by our Census Unit was  considered (urban: places with 2000 or more inhabitants; rural: places with less than 2000 inhabitants)",Statistics Portugal,2026-07-06
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Singapore,SGP,,,,98.4436591,,Infocomm Media Development Authority,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,Tanzania,TZA,,,,29.74240098,,ITU estimate.,2024-03-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2020,United States,USA,,,,90.55359604,,ITU estimate.,2024-03-18
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,France,FRA,,,,84.0101364473843,,Institut National de la Statistique et des Etudes Economiques,2024-01-23
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2019,France,FRA,Location,Urban,,84.2201136386092,,Insee,2024-07-08
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2019,France,FRA,Location,Rural,,83.25623073401118,,Insee,2026-07-06
9242,HHU4212-%_POP-ISCED56-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - MALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Tertiary education,Male,96.81599985172737,,Insee,2026-07-07
9232,HHU4212-%_POP-ISCED01-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - FEMALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Primary or less,Female,39.1779984012747,,Insee,2024-07-08
9237,HHU4212-%_POP-ISCED34-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34,% of individuals,ITU Households Database,2019,France,FRA,Education,Upper secondary,,88.17615932797605,,Insee,2026-07-07
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2019,France,FRA,Location,Children,Rural,99.22076013102142,,Insee,2026-07-06
9231,HHU4212-%_POP-ISCED01-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01,% of individuals,ITU Households Database,2019,France,FRA,Education,Primary or less,,42.74361875566156,,Insee,2026-07-07
9233,HHU4212-%_POP-ISCED01-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED01 - MALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Primary or less,Male,47.67489968209026,,Insee,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2019,France,FRA,Location,No Children,Urban,80.33960290526431,,Insee,2026-07-05
9240,HHU4212-%_POP-ISCED56-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56,% of individuals,ITU Households Database,2019,France,FRA,Education,Tertiary education,,96.46638186741994,,Insee,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2019,France,FRA,Family,No Children,,79.83458575159193,,Insee,2026-07-05
9239,HHU4212-%_POP-ISCED34-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - MALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Upper secondary,Male,86.78549412924058,,Insee,2026-07-07
9235,HHU4212-%_POP-ISCED2-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - FEMALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Lower secondary,Female,81.6480712735641,,Insee,2024-07-08
9241,HHU4212-%_POP-ISCED56-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED56 - FEMALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Tertiary education,Female,96.16906642538336,,Insee,2026-07-07
9234,HHU4212-%_POP-ISCED2-,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2,% of individuals,ITU Households Database,2019,France,FRA,Education,Lower secondary,,84.05823573701191,,Insee,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2019,France,FRA,Location,Children,Urban,96.94904991115231,,Insee,2026-07-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2019,France,FRA,Location,No Children,Rural,77.98628345994655,,Insee,2026-07-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2019,France,FRA,Family,Children,,97.46770660054077,,Insee,2026-07-06
9238,HHU4212-%_POP-ISCED34-FEMALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED34 - FEMALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Upper secondary,Female,89.64652465713229,,Insee,2026-07-07
9236,HHU4212-%_POP-ISCED2-MALE,HH07 - Individuals who used the internet (from any location) - %_POP - ISCED2 - MALE,% of individuals,ITU Households Database,2019,France,FRA,Gender,Lower secondary,Male,86.6842698542635,,Insee,2024-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Ghana,GHA,,,,16.8,,National Communications Authority and Ghana Statistical Service - Household Survey on ICT in Ghana,2024-01-23
